----------Creating Processes----------
Process: P0 	Size: 5 	Arrival Time: 54 	Run Time: 4 
[0:050.3] Process: P80, Page Referenced: 1, Page-in-memory: 55, Process Evicted: 126
[0:050.4] Process: P24, Page Referenced: 3, Page-in-memory: 89
[0:050.4] Process: P2, Page Referenced: 13, Page-in-memory: 33
[0:050.4] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:050.4] Process: P145, Page Referenced: 0, Page-in-memory: 0
[0:050.4] Process: P53, Page Referenced: 3, Page-in-memory: 56, Process Evicted: 73
[0:050.4] Process: P74, Page Referenced: 32, Page-in-memory: 57, Process Evicted: 106
[0:050.4] Process: P80, Page Referenced: 2, Page-in-memory: 58, Process Evicted: 115
[0:050.5] Process: P24, Page Referenced: 0, Page-in-memory: 0
[0:050.5] Process: P2, Page Referenced: 12, Page-in-memory: 37
[0:050.5] Process: P125, Page Referenced: 3, Page-in-memory: 59, Process Evicted: 126
[0:050.5] Process: P145, Page Referenced: 4, Page-in-memory: 35
[0:050.5] Process: P53, Page Referenced: 2, Page-in-memory: 52
[0:050.5] Process: P74, Page Referenced: 28, Page-in-memory: 60, Process Evicted: 73
[0:050.5] Process: P80, Page Referenced: 2, Page-in-memory: 58
[0:050.6] Process: P24, Page Referenced: 1, Page-in-memory: 99
[0:050.6] Process: P2, Page Referenced: 27, Page-in-memory: 61, Process Evicted: 106
[0:050.6] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:050.6] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:050.6] Process: P53, Page Referenced: 1, Page-in-memory: 62, Process Evicted: 115
[0:050.6] Process: P74, Page Referenced: 29, Page-in-memory: 63, Process Evicted: 119
[0:050.6] Process: P80, Page Referenced: 25, Page-in-memory: 64, Process Evicted: 73
[0:050.7] Process: P24, Page Referenced: 3, Page-in-memory: 89
[0:050.7] Process: P2, Page Referenced: 27, Page-in-memory: 61
[0:050.7] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:050.7] Process: P145, Page Referenced: 1, Page-in-memory: 38
[0:050.7] Process: P53, Page Referenced: 3, Page-in-memory: 56
[0:050.7] Process: P74, Page Referenced: 29, Page-in-memory: 63
[0:050.7] Process: P80, Page Referenced: 24, Page-in-memory: 65, Process Evicted: 106
[0:050.8] Process: P24, Page Referenced: 4, Page-in-memory: 93
[0:050.8] Process: P2, Page Referenced: 30, Page-in-memory: 66, Process Evicted: 126
[0:050.8] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:050.8] Process: P145, Page Referenced: 1, Page-in-memory: 38
[0:050.8] Process: P53, Page Referenced: 3, Page-in-memory: 56
[0:050.8] Process: P74, Page Referenced: 29, Page-in-memory: 63
[0:050.8] Process: P80, Page Referenced: 25, Page-in-memory: 64
[0:050.9] Process: P24, Page Referenced: 4, Page-in-memory: 93
[0:050.9] Process: P2, Page Referenced: 26, Page-in-memory: 67, Process Evicted: 73
[0:050.9] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:050.9] Process: P145, Page Referenced: 0, Page-in-memory: 0
[0:050.9] Process: P53, Page Referenced: 3, Page-in-memory: 56
[0:050.9] Process: P74, Page Referenced: 25, Page-in-memory: 68, Process Evicted: 106
[0:050.9] Process: P80, Page Referenced: 28, Page-in-memory: 69, Process Evicted: 126
[0:051.0] Process: P24, Page Referenced: 1, Page-in-memory: 99
[0:051.0] Process: P2, Page Referenced: 9, Page-in-memory: 70, Process Evicted: 106
[0:051.0] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:051.0] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:051.0] Process: P53, Page Referenced: 1, Page-in-memory: 62
[0:051.0] Process: P74, Page Referenced: 26, Page-in-memory: 71, Process Evicted: 63
[0:051.0] Process: P80, Page Referenced: 28, Page-in-memory: 69
[0:051.0] Process: P42, Enter, Size: 31, Service Duration: 1
Memory-map: P42P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P106P106P92P106P92P109P92P109P92P109P92P73P92P109P109P109P109P24P109P115P92P24P109P106P106P92P106P24
[0:051.1] Process: P24, Exit, Size: 5, Service Duration: 4
Memory-map: P42P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P106P106P92P106P92P109P92P109P92P109P92P73P92P109P109P109P109P24P109P115P92P24P109P106P106P92P106P24
[0:051.1] Process: P2, Exit, Size: 31, Service Duration: 2
Memory-map: P42P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P106P106P92P106P92P109P92P109P92P109P92P73P92P109P109P109P109P24P109P115P92P24P109P106P106P92P106P24
[0:051.1] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:051.1] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:051.1] Process: P53, Exit, Size: 5, Service Duration: 1
Memory-map: P42P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P106P106P92P106P92P109P92P109P92P109P92P73P92P109P109P109P109P24P109P115P92P24P109P106P106P92P106P24
[0:051.1] Process: P74, Page Referenced: 11, Page-in-memory: 72, Process Evicted: 106
[0:051.1] Process: P80, Page Referenced: 30, Page-in-memory: 73, Process Evicted: 106
[0:051.1] Process: P42, Page Referenced: 1, Page-in-memory: 74, Process Evicted: 92
[0:051.2] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:051.2] Process: P145, Page Referenced: 1, Page-in-memory: 38
[0:051.2] Process: P74, Page Referenced: 30, Page-in-memory: 53
[0:051.2] Process: P80, Page Referenced: 31, Page-in-memory: 75, Process Evicted: 106
[0:051.2] Process: P42, Page Referenced: 2, Page-in-memory: 76, Process Evicted: 92
[0:051.3] Process: P125, Page Referenced: 3, Page-in-memory: 59
[0:051.3] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:051.3] Process: P74, Page Referenced: 10, Page-in-memory: 77, Process Evicted: 109
[0:051.3] Process: P80, Page Referenced: 31, Page-in-memory: 75
[0:051.3] Process: P42, Page Referenced: 3, Page-in-memory: 78, Process Evicted: 92
[0:051.4] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:051.4] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:051.4] Process: P74, Page Referenced: 11, Page-in-memory: 72
[0:051.4] Process: P80, Page Referenced: 30, Page-in-memory: 73
[0:051.4] Process: P42, Page Referenced: 3, Page-in-memory: 78
[0:051.5] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:051.5] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:051.5] Process: P74, Page Referenced: 12, Page-in-memory: 79, Process Evicted: 109
[0:051.5] Process: P80, Page Referenced: 25, Page-in-memory: 64
[0:051.5] Process: P42, Page Referenced: 28, Page-in-memory: 80, Process Evicted: 92
[0:051.6] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:051.6] Process: P145, Page Referenced: 4, Page-in-memory: 35
[0:051.6] Process: P74, Page Referenced: 5, Page-in-memory: 81, Process Evicted: 109
[0:051.6] Process: P80, Page Referenced: 30, Page-in-memory: 73
[0:051.6] Process: P42, Page Referenced: 29, Page-in-memory: 82, Process Evicted: 92
[0:051.7] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:051.7] Process: P145, Page Referenced: 0, Page-in-memory: 0
[0:051.7] Process: P74, Page Referenced: 4, Page-in-memory: 83, Process Evicted: 73
[0:051.7] Process: P80, Page Referenced: 28, Page-in-memory: 69
[0:051.7] Process: P42, Page Referenced: 30, Page-in-memory: 84, Process Evicted: 92
[0:051.8] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:051.8] Process: P145, Page Referenced: 1, Page-in-memory: 38
[0:051.8] Process: P74, Page Referenced: 3, Page-in-memory: 85, Process Evicted: 109
[0:051.8] Process: P80, Page Referenced: 28, Page-in-memory: 69
[0:051.8] Process: P42, Page Referenced: 29, Page-in-memory: 82
[0:051.9] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:051.9] Process: P145, Page Referenced: 1, Page-in-memory: 38
[0:051.9] Process: P74, Page Referenced: 2, Page-in-memory: 86, Process Evicted: 109
[0:051.9] Process: P80, Page Referenced: 28, Page-in-memory: 69
[0:051.9] Process: P42, Page Referenced: 26, Page-in-memory: 87, Process Evicted: 109
[0:052.0] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:052.0] Process: P145, Page Referenced: 3, Page-in-memory: 50
[0:052.0] Process: P74, Page Referenced: 9, Page-in-memory: 88, Process Evicted: 109
[0:052.0] Process: P80, Page Referenced: 29, Page-in-memory: 89, Process Evicted: 24
[0:052.0] Process: P42, Page Referenced: 25, Page-in-memory: 90, Process Evicted: 109
[0:052.0] Process: P40, Enter, Size: 31, Service Duration: 3
Memory-map: P40P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P115P92P24P109P106P106P92P106P24
[0:052.1] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:052.1] Process: P145, Page Referenced: 4, Page-in-memory: 35
[0:052.1] Process: P74, Page Referenced: 8, Page-in-memory: 91, Process Evicted: 115
[0:052.1] Process: P80, Page Referenced: 30, Page-in-memory: 73
[0:052.1] Process: P42, Exit, Size: 31, Service Duration: 1
Memory-map: P40P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P92P24P109P106P106P92P106P24
[0:052.1] Process: P40, Page Referenced: 18, Page-in-memory: 92, Process Evicted: 92
[0:052.1] Process: P69, Enter, Size: 17, Service Duration: 2
Memory-map: P69P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P24P109P106P106P92P106P24
[0:052.2] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:052.2] Process: P145, Page Referenced: 5, Page-in-memory: 93, Process Evicted: 24
[0:052.2] Process: P74, Exit, Size: 31, Service Duration: 2
Memory-map: P69P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P109P106P106P92P106P24
[0:052.2] Process: P80, Page Referenced: 31, Page-in-memory: 75
[0:052.2] Process: P40, Page Referenced: 18, Page-in-memory: 92
[0:052.2] Process: P69, Page Referenced: 1, Page-in-memory: 94, Process Evicted: 109
[0:052.2] Process: P86, Enter, Size: 11, Service Duration: 1
Memory-map: P86P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P106P106P92P106P24
[0:052.3] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:052.3] Process: P145, Page Referenced: 6, Page-in-memory: 95, Process Evicted: 106
[0:052.3] Process: P80, Page Referenced: 30, Page-in-memory: 73
[0:052.3] Process: P40, Page Referenced: 17, Page-in-memory: 96, Process Evicted: 106
[0:052.3] Process: P69, Page Referenced: 8, Page-in-memory: 97, Process Evicted: 92
[0:052.3] Process: P86, Page Referenced: 2, Page-in-memory: 98, Process Evicted: 106
[0:052.3] Process: P90, Enter, Size: 5, Service Duration: 2
Memory-map: P90P91P24P91P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P24
[0:052.4] Process: P125, Page Referenced: 4, Page-in-memory: 31
[0:052.4] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:052.4] Process: P80, Page Referenced: 23, Page-in-memory: 99, Process Evicted: 24
[0:052.4] Process: P40, Page Referenced: 14, Page-in-memory: 1, Process Evicted: 91
[0:052.4] Process: P69, Page Referenced: 1, Page-in-memory: 94
[0:052.4] Process: P86, Page Referenced: 5, Page-in-memory: 2, Process Evicted: 24
[0:052.4] Process: P90, Page Referenced: 4, Page-in-memory: 3, Process Evicted: 91
[0:052.4] Process: P131, Enter, Size: 17, Service Duration: 2
Memory-map: P131P40P86P90P97P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:052.5] Process: P125, Page Referenced: 5, Page-in-memory: 34
[0:052.5] Process: P145, Page Referenced: 4, Page-in-memory: 35
[0:052.5] Process: P80, Page Referenced: 23, Page-in-memory: 99
[0:052.5] Process: P40, Page Referenced: 0, Page-in-memory: 0
[0:052.5] Process: P69, Page Referenced: 1, Page-in-memory: 94
[0:052.5] Process: P86, Page Referenced: 2, Page-in-memory: 98
[0:052.5] Process: P90, Page Referenced: 5, Page-in-memory: 4, Process Evicted: 97
[0:052.5] Process: P131, Page Referenced: 0, Page-in-memory: 0
[0:052.5] Process: P143, Enter, Size: 31, Service Duration: 3
Memory-map: P143P40P86P90P90P91P97P99P97P99P97P99P91P97P99P92P109P91P97P99P91P97P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:052.6] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:052.6] Process: P145, Page Referenced: 4, Page-in-memory: 35
[0:052.6] Process: P80, Page Referenced: 24, Page-in-memory: 65
[0:052.6] Process: P40, Page Referenced: 0, Page-in-memory: 0
[0:052.6] Process: P69, Page Referenced: 0, Page-in-memory: 0
[0:052.6] Process: P86, Page Referenced: 2, Page-in-memory: 98
[0:052.6] Process: P90, Page Referenced: 6, Page-in-memory: 5, Process Evicted: 91
[0:052.6] Process: P131, Page Referenced: 16, Page-in-memory: 6, Process Evicted: 97
[0:052.6] Process: P143, Page Referenced: 22, Page-in-memory: 7, Process Evicted: 99
[0:052.7] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:052.7] Process: P145, Page Referenced: 0, Page-in-memory: 0
[0:052.7] Process: P80, Page Referenced: 25, Page-in-memory: 64
[0:052.7] Process: P40, Page Referenced: 0, Page-in-memory: 0
[0:052.7] Process: P69, Page Referenced: 16, Page-in-memory: 8, Process Evicted: 97
[0:052.7] Process: P86, Page Referenced: 7, Page-in-memory: 9, Process Evicted: 99
[0:052.7] Process: P90, Page Referenced: 1, Page-in-memory: 10, Process Evicted: 97
[0:052.7] Process: P131, Page Referenced: 12, Page-in-memory: 11, Process Evicted: 99
[0:052.7] Process: P143, Page Referenced: 25, Page-in-memory: 12, Process Evicted: 91
[0:052.8] Process: P125, Page Referenced: 1, Page-in-memory: 51
[0:052.8] Process: P145, Page Referenced: 2, Page-in-memory: 40
[0:052.8] Process: P80, Page Referenced: 26, Page-in-memory: 13, Process Evicted: 97
[0:052.8] Process: P40, Page Referenced: 1, Page-in-memory: 14, Process Evicted: 99
[0:052.8] Process: P69, Page Referenced: 16, Page-in-memory: 8
[0:052.8] Process: P86, Page Referenced: 6, Page-in-memory: 15, Process Evicted: 92
[0:052.8] Process: P90, Page Referenced: 1, Page-in-memory: 10
[0:052.8] Process: P131, Page Referenced: 5, Page-in-memory: 16, Process Evicted: 109
[0:052.8] Process: P143, Page Referenced: 26, Page-in-memory: 17, Process Evicted: 91
[0:052.9] Process: P125, Page Referenced: 2, Page-in-memory: 49
[0:052.9] Process: P145, Page Referenced: 0, Page-in-memory: 0
[0:052.9] Process: P80, Page Referenced: 26, Page-in-memory: 13
[0:052.9] Process: P40, Page Referenced: 1, Page-in-memory: 14
[0:052.9] Process: P69, Page Referenced: 12, Page-in-memory: 18, Process Evicted: 97
[0:052.9] Process: P86, Page Referenced: 6, Page-in-memory: 15
[0:052.9] Process: P90, Page Referenced: 1, Page-in-memory: 10
[0:052.9] Process: P131, Page Referenced: 6, Page-in-memory: 19, Process Evicted: 99
[0:052.9] Process: P143, Page Referenced: 26, Page-in-memory: 17
[0:053.0] Process: P125, Page Referenced: 3, Page-in-memory: 59
[0:053.0] Process: P145, Page Referenced: 4, Page-in-memory: 35
[0:053.0] Process: P80, Page Referenced: 28, Page-in-memory: 69
[0:053.0] Process: P40, Page Referenced: 1, Page-in-memory: 14
[0:053.0] Process: P69, Page Referenced: 13, Page-in-memory: 20, Process Evicted: 91
[0:053.0] Process: P86, Page Referenced: 5, Page-in-memory: 2
[0:053.0] Process: P90, Page Referenced: 3, Page-in-memory: 21, Process Evicted: 97
[0:053.0] Process: P131, Page Referenced: 5, Page-in-memory: 16
[0:053.0] Process: P143, Page Referenced: 26, Page-in-memory: 17
[0:053.0] Process: P110, Enter, Size: 31, Service Duration: 3
Memory-map: P110P40P86P90P90P90P131P143P69P86P90P131P143P80P40P86P131P143P69P131P69P90P99P24P91P99P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:053.1] Process: P125, Page Referenced: 0, Page-in-memory: 0
[0:053.1] Process: P145, Page Referenced: 3, Page-in-memory: 50
[0:053.1] Process: P80, Page Referenced: 16, Page-in-memory: 22, Process Evicted: 99
[0:053.1] Process: P40, Page Referenced: 0, Page-in-memory: 0
[0:053.1] Process: P69, Page Referenced: 14, Page-in-memory: 23, Process Evicted: 24
[0:053.1] Process: P86, Page Referenced: 5, Page-in-memory: 2
[0:053.1] Process: P90, Page Referenced: 4, Page-in-memory: 3
[0:053.1] Process: P131, Page Referenced: 6, Page-in-memory: 19
[0:053.1] Process: P143, Page Referenced: 28, Page-in-memory: 24, Process Evicted: 91
[0:053.1] Process: P110, Page Referenced: 30, Page-in-memory: 25, Process Evicted: 99
[0:053.2] Process: P125, Exit, Size: 5, Service Duration: 4
Memory-map: P110P40P86P90P90P90P131P143P69P86P90P131P143P80P40P86P131P143P69P131P69P90P80P69P143P110P91P91P99P91P99P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:053.2] Process: P145, Page Referenced: 0, Page-in-memory: 0
[0:053.2] Process: P80, Page Referenced: 17, Page-in-memory: 26, Process Evicted: 91
[0:053.2] Process: P40, Page Referenced: 23, Page-in-memory: 27, Process Evicted: 91
[0:053.2] Process: P69, Page Referenced: 14, Page-in-memory: 23
[0:053.2] Process: P86, Page Referenced: 6, Page-in-memory: 15
[0:053.2] Process: P90, Page Referenced: 3, Page-in-memory: 21
[0:053.2] Process: P131, Page Referenced: 3, Page-in-memory: 28, Process Evicted: 99
[0:053.2] Process: P143, Page Referenced: 27, Page-in-memory: 29, Process Evicted: 91
[0:053.2] Process: P110, Page Referenced: 16, Page-in-memory: 30, Process Evicted: 99
[0:053.3] Process: P145, Exit, Size: 5, Service Duration: 4
Memory-map: P110P40P86P90P90P90P131P143P69P86P90P131P143P80P40P86P131P143P69P131P69P90P80P69P143P110P80P40P131P143P110P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:053.3] Process: P80, Exit, Size: 31, Service Duration: 3
Memory-map: P110P40P86P90P90P90P131P143P69P86P90P131P143P80P40P86P131P143P69P131P69P90P80P69P143P110P80P40P131P143P110P125P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:053.3] Process: P40, Page Referenced: 22, Page-in-memory: 31, Process Evicted: 125
[0:053.3] Process: P69, Page Referenced: 14, Page-in-memory: 23
[0:053.3] Process: P86, Exit, Size: 11, Service Duration: 1
Memory-map: P110P40P86P90P90P90P131P143P69P86P90P131P143P80P40P86P131P143P69P131P69P90P80P69P143P110P80P40P131P143P110P40P91P2P125P145P91P2P145P91P145P91P2P125P109P2P91P91P2P125P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:053.3] Process: P90, Page Referenced: 3, Page-in-memory: 21
[0:053.3] Process: P131, Page Referenced: 1, Page-in-memory: 32, Process Evicted: 91
[0:053.3] Process: P143, Page Referenced: 26, Page-in-memory: 17
[0:053.3] Process: P110, Page Referenced: 29, Page-in-memory: 33, Process Evicted: 2
[0:053.4] Process: P40, Page Referenced: 21, Page-in-memory: 34, Process Evicted: 125
[0:053.4] Process: P69, Page Referenced: 13, Page-in-memory: 20
[0:053.4] Process: P90, Page Referenced: 4, Page-in-memory: 3
[0:053.4] Process: P131, Page Referenced: 5, Page-in-memory: 16
[0:053.4] Process: P143, Page Referenced: 29, Page-in-memory: 35, Process Evicted: 145
[0:053.4] Process: P110, Page Referenced: 29, Page-in-memory: 33
[0:053.5] Process: P40, Page Referenced: 6, Page-in-memory: 36, Process Evicted: 91
[0:053.5] Process: P69, Page Referenced: 16, Page-in-memory: 8
[0:053.5] Process: P90, Page Referenced: 4, Page-in-memory: 3
[0:053.5] Process: P131, Page Referenced: 4, Page-in-memory: 37, Process Evicted: 2
[0:053.5] Process: P143, Page Referenced: 28, Page-in-memory: 24
[0:053.5] Process: P110, Page Referenced: 11, Page-in-memory: 38, Process Evicted: 145
[0:053.6] Process: P40, Page Referenced: 6, Page-in-memory: 36
[0:053.6] Process: P69, Page Referenced: 10, Page-in-memory: 39, Process Evicted: 91
[0:053.6] Process: P90, Page Referenced: 1, Page-in-memory: 10
[0:053.6] Process: P131, Page Referenced: 3, Page-in-memory: 28
[0:053.6] Process: P143, Page Referenced: 30, Page-in-memory: 40, Process Evicted: 145
[0:053.6] Process: P110, Page Referenced: 12, Page-in-memory: 41, Process Evicted: 91
[0:053.7] Process: P40, Page Referenced: 5, Page-in-memory: 42, Process Evicted: 2
[0:053.7] Process: P69, Page Referenced: 11, Page-in-memory: 43, Process Evicted: 125
[0:053.7] Process: P90, Page Referenced: 0, Page-in-memory: 0
[0:053.7] Process: P131, Page Referenced: 3, Page-in-memory: 28
[0:053.7] Process: P143, Page Referenced: 25, Page-in-memory: 12
[0:053.7] Process: P110, Page Referenced: 13, Page-in-memory: 44, Process Evicted: 109
[0:053.8] Process: P40, Page Referenced: 4, Page-in-memory: 45, Process Evicted: 2
[0:053.8] Process: P69, Page Referenced: 11, Page-in-memory: 43
[0:053.8] Process: P90, Page Referenced: 4, Page-in-memory: 3
[0:053.8] Process: P131, Page Referenced: 3, Page-in-memory: 28
[0:053.8] Process: P143, Page Referenced: 26, Page-in-memory: 17
[0:053.8] Process: P110, Page Referenced: 14, Page-in-memory: 46, Process Evicted: 91
[0:053.9] Process: P40, Page Referenced: 3, Page-in-memory: 47, Process Evicted: 91
[0:053.9] Process: P69, Page Referenced: 10, Page-in-memory: 39
[0:053.9] Process: P90, Page Referenced: 1, Page-in-memory: 10
[0:053.9] Process: P131, Page Referenced: 4, Page-in-memory: 37
[0:053.9] Process: P143, Page Referenced: 27, Page-in-memory: 29
[0:053.9] Process: P110, Page Referenced: 14, Page-in-memory: 46
[0:054.0] Process: P40, Page Referenced: 3, Page-in-memory: 47
[0:054.0] Process: P69, Page Referenced: 0, Page-in-memory: 0
[0:054.0] Process: P90, Page Referenced: 0, Page-in-memory: 0
[0:054.0] Process: P131, Page Referenced: 14, Page-in-memory: 48, Process Evicted: 2
[0:054.0] Process: P143, Page Referenced: 30, Page-in-memory: 40
[0:054.0] Process: P110, Page Referenced: 15, Page-in-memory: 49, Process Evicted: 125
[0:054.0] Process: P0, Enter, Size: 5, Service Duration: 4
Memory-map: P0P40P86P90P90P90P131P143P69P86P90P131P143P80P40P86P131P143P69P131P69P90P80P69P143P110P80P40P131P143P110P40P131P110P40P143P40P131P110P69P143P110P40P69P110P40P110P40P131P110P145P125P53P74P74P80P53P74P80P125P74P2P53P74P80P80P2P2P74P80P2P74P74P80P42P80P42P74P42P74P42P74P42P74P42P74P74P42P74P80P42P74P40P145P69P145P40P69P86P80
[0:054.1] Process: P40, Page Referenced: 21, Page-in-memory: 34
[0:054.1] Process: P69, Page Referenced: 9, Page-in-memory: 50, Process Evicted: 145
[0:054.1] Process: P90, Page Referenced: 1, Page-in-memory: 10
[0:054.1] Process: P131, Page Referenced: 14, Page-in-memory: 48
[0:054.1] Process: P143, Page Referenced: 30, Page-in-memory: 40
[0:054.1] Process: P110, Page Referenced: 29, Page-in-memory: 33
[0:054.1] Process: P0, Page Referenced: 2, Page-in-memory: 51, Process Evicted: 125
[0:054.1] Process: P18, Enter, Size: 11, Service Duration: 2
