----------Creating Processes----------
Process: P0 	Size: 31 	Arrival Time: 41 	Run Time: 1 
[0:049.2] Process: P138, Page Referenced: 0, Page-in-memory: 0
[0:049.2] Process: P13, Page Referenced: 7, Page-in-memory: 80, Process Evicted: 108
[0:049.3] Process: P3, Page Referenced: 1, Page-in-memory: 41
[0:049.3] Process: P108, Page Referenced: 2, Page-in-memory: 39
[0:049.3] Process: P116, Page Referenced: 13, Page-in-memory: 44
[0:049.3] Process: P139, Page Referenced: 6, Page-in-memory: 78
[0:049.3] Process: P52, Page Referenced: 7, Page-in-memory: 73
[0:049.3] Process: P80, Page Referenced: 0, Page-in-memory: 0
[0:049.3] Process: P110, Page Referenced: 6, Page-in-memory: 81, Process Evicted: 116
[0:049.3] Process: P128, Page Referenced: 8, Page-in-memory: 21
[0:049.3] Process: P145, Page Referenced: 16, Page-in-memory: 15
[0:049.3] Process: P32, Page Referenced: 6, Page-in-memory: 82, Process Evicted: 52
[0:049.3] Process: P138, Page Referenced: 1, Page-in-memory: 52
[0:049.3] Process: P13, Page Referenced: 6, Page-in-memory: 83, Process Evicted: 82
[0:049.4] Process: P3, Page Referenced: 4, Page-in-memory: 46
[0:049.4] Process: P108, Page Referenced: 1, Page-in-memory: 16
[0:049.4] Process: P116, Page Referenced: 13, Page-in-memory: 44
[0:049.4] Process: P139, Page Referenced: 5, Page-in-memory: 36
[0:049.4] Process: P52, Page Referenced: 3, Page-in-memory: 84, Process Evicted: 116
[0:049.4] Process: P80, Page Referenced: 1, Page-in-memory: 90
[0:049.4] Process: P110, Exit, Size: 11, Service Duration: 2
Memory-map: P13P11P80P110P145P142P74P6P128P145P3P6P80P110P128P145P108P52P74P6P80P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P74P6P11P142P74P80P11P80P52P6P110P128P52P74P6
[0:049.4] Process: P128, Page Referenced: 9, Page-in-memory: 33
[0:049.4] Process: P145, Page Referenced: 15, Page-in-memory: 9
[0:049.4] Process: P32, Page Referenced: 6, Page-in-memory: 82
[0:049.4] Process: P138, Page Referenced: 1, Page-in-memory: 52
[0:049.4] Process: P13, Page Referenced: 7, Page-in-memory: 80
[0:049.5] Process: P3, Page Referenced: 0, Page-in-memory: 0
[0:049.5] Process: P108, Page Referenced: 10, Page-in-memory: 85, Process Evicted: 74
[0:049.5] Process: P116, Page Referenced: 14, Page-in-memory: 40
[0:049.5] Process: P139, Page Referenced: 10, Page-in-memory: 55
[0:049.5] Process: P52, Page Referenced: 11, Page-in-memory: 86, Process Evicted: 6
[0:049.5] Process: P80, Page Referenced: 14, Page-in-memory: 87, Process Evicted: 11
[0:049.5] Process: P128, Page Referenced: 9, Page-in-memory: 33
[0:049.5] Process: P145, Page Referenced: 15, Page-in-memory: 9
[0:049.5] Process: P32, Page Referenced: 5, Page-in-memory: 88, Process Evicted: 142
[0:049.5] Process: P138, Page Referenced: 1, Page-in-memory: 52
[0:049.5] Process: P13, Page Referenced: 6, Page-in-memory: 83
[0:049.6] Process: P3, Page Referenced: 0, Page-in-memory: 0
[0:049.6] Process: P108, Page Referenced: 5, Page-in-memory: 89, Process Evicted: 74
[0:049.6] Process: P116, Page Referenced: 10, Page-in-memory: 45
[0:049.6] Process: P139, Exit, Size: 11, Service Duration: 4
Memory-map: P13P11P80P110P145P142P74P6P128P145P3P6P80P110P128P145P108P52P74P6P80P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P11P80P52P6P110P128P52P74P6
[0:049.6] Process: P52, Page Referenced: 8, Page-in-memory: 50
[0:049.6] Process: P80, Page Referenced: 13, Page-in-memory: 90, Process Evicted: 80
[0:049.6] Process: P128, Page Referenced: 14, Page-in-memory: 42
[0:049.6] Process: P145, Page Referenced: 9, Page-in-memory: 22
[0:049.6] Process: P32, Page Referenced: 3, Page-in-memory: 49
[0:049.6] Process: P138, Page Referenced: 8, Page-in-memory: 91, Process Evicted: 11
[0:049.6] Process: P13, Page Referenced: 6, Page-in-memory: 83
[0:049.7] Process: P3, Page Referenced: 1, Page-in-memory: 41
[0:049.7] Process: P108, Page Referenced: 5, Page-in-memory: 89
[0:049.7] Process: P116, Page Referenced: 11, Page-in-memory: 92, Process Evicted: 80
[0:049.7] Process: P52, Page Referenced: 7, Page-in-memory: 73
[0:049.7] Process: P80, Page Referenced: 1, Page-in-memory: 90
[0:049.7] Process: P128, Page Referenced: 0, Page-in-memory: 0
[0:049.7] Process: P145, Page Referenced: 8, Page-in-memory: 93, Process Evicted: 52
[0:049.7] Process: P32, Page Referenced: 14, Page-in-memory: 76
[0:049.7] Process: P138, Page Referenced: 7, Page-in-memory: 94, Process Evicted: 6
[0:049.7] Process: P13, Page Referenced: 26, Page-in-memory: 95, Process Evicted: 110
[0:049.8] Process: P3, Page Referenced: 4, Page-in-memory: 46
[0:049.8] Process: P108, Page Referenced: 5, Page-in-memory: 89
[0:049.8] Process: P116, Page Referenced: 12, Page-in-memory: 48
[0:049.8] Process: P52, Page Referenced: 6, Page-in-memory: 96, Process Evicted: 128
[0:049.8] Process: P80, Page Referenced: 29, Page-in-memory: 97, Process Evicted: 52
[0:049.8] Process: P128, Page Referenced: 16, Page-in-memory: 98, Process Evicted: 74
[0:049.8] Process: P145, Page Referenced: 13, Page-in-memory: 60
[0:049.8] Process: P32, Page Referenced: 14, Page-in-memory: 76
[0:049.8] Process: P138, Page Referenced: 6, Page-in-memory: 99, Process Evicted: 6
[0:049.8] Process: P13, Page Referenced: 13, Page-in-memory: 1, Process Evicted: 11
[0:049.9] Process: P3, Page Referenced: 0, Page-in-memory: 0
[0:049.9] Process: P108, Page Referenced: 14, Page-in-memory: 54
[0:049.9] Process: P116, Page Referenced: 12, Page-in-memory: 48
[0:049.9] Process: P52, Page Referenced: 6, Page-in-memory: 96
[0:049.9] Process: P80, Page Referenced: 29, Page-in-memory: 97
[0:049.9] Process: P128, Page Referenced: 1, Page-in-memory: 2, Process Evicted: 80
[0:049.9] Process: P145, Page Referenced: 14, Page-in-memory: 4
[0:049.9] Process: P32, Page Referenced: 3, Page-in-memory: 49
[0:049.9] Process: P138, Page Referenced: 6, Page-in-memory: 99
[0:049.9] Process: P13, Page Referenced: 19, Page-in-memory: 3, Process Evicted: 110
[0:050.0] Process: P3, Page Referenced: 1, Page-in-memory: 41
[0:050.0] Process: P108, Page Referenced: 16, Page-in-memory: 29
[0:050.0] Process: P116, Page Referenced: 13, Page-in-memory: 44
[0:050.0] Process: P52, Page Referenced: 6, Page-in-memory: 96
[0:050.0] Process: P80, Page Referenced: 20, Page-in-memory: 4, Process Evicted: 145
[0:050.0] Process: P128, Page Referenced: 0, Page-in-memory: 0
[0:050.0] Process: P145, Page Referenced: 15, Page-in-memory: 9
[0:050.0] Process: P32, Page Referenced: 3, Page-in-memory: 49
[0:050.0] Process: P138, Page Referenced: 5, Page-in-memory: 5, Process Evicted: 142
[0:050.0] Process: P13, Page Referenced: 18, Page-in-memory: 6, Process Evicted: 74
[0:050.0] Process: P48, Enter, Size: 17, Service Duration: 4
Memory-map: P48P13P128P13P80P138P13P6P128P145P3P6P80P110P128P145P108P52P74P6P80P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.1] Process: P3, Exit, Size: 5, Service Duration: 5
Memory-map: P48P13P128P13P80P138P13P6P128P145P3P6P80P110P128P145P108P52P74P6P80P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.1] Process: P108, Page Referenced: 16, Page-in-memory: 29
[0:050.1] Process: P116, Page Referenced: 14, Page-in-memory: 40
[0:050.1] Process: P52, Exit, Size: 17, Service Duration: 4
Memory-map: P48P13P128P13P80P138P13P6P128P145P3P6P80P110P128P145P108P52P74P6P80P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.1] Process: P80, Page Referenced: 27, Page-in-memory: 7, Process Evicted: 6
[0:050.1] Process: P128, Page Referenced: 16, Page-in-memory: 98
[0:050.1] Process: P145, Page Referenced: 10, Page-in-memory: 8, Process Evicted: 128
[0:050.1] Process: P32, Page Referenced: 0, Page-in-memory: 0
[0:050.1] Process: P138, Page Referenced: 6, Page-in-memory: 99
[0:050.1] Process: P13, Page Referenced: 17, Page-in-memory: 9, Process Evicted: 145
[0:050.1] Process: P48, Page Referenced: 16, Page-in-memory: 10, Process Evicted: 3
[0:050.2] Process: P108, Page Referenced: 17, Page-in-memory: 80
[0:050.2] Process: P116, Page Referenced: 16, Page-in-memory: 24
[0:050.2] Process: P80, Page Referenced: 26, Page-in-memory: 11, Process Evicted: 6
[0:050.2] Process: P128, Page Referenced: 15, Page-in-memory: 12, Process Evicted: 80
[0:050.2] Process: P145, Page Referenced: 15, Page-in-memory: 9
[0:050.2] Process: P32, Page Referenced: 14, Page-in-memory: 76
[0:050.2] Process: P138, Page Referenced: 13, Page-in-memory: 13, Process Evicted: 110
[0:050.2] Process: P13, Page Referenced: 24, Page-in-memory: 14, Process Evicted: 128
[0:050.2] Process: P48, Page Referenced: 16, Page-in-memory: 10
[0:050.3] Process: P108, Page Referenced: 17, Page-in-memory: 80
[0:050.3] Process: P116, Page Referenced: 15, Page-in-memory: 36
[0:050.3] Process: P80, Page Referenced: 26, Page-in-memory: 11
[0:050.3] Process: P128, Page Referenced: 4, Page-in-memory: 75
[0:050.3] Process: P145, Page Referenced: 8, Page-in-memory: 93
[0:050.3] Process: P32, Page Referenced: 14, Page-in-memory: 76
[0:050.3] Process: P138, Page Referenced: 11, Page-in-memory: 15, Process Evicted: 145
[0:050.3] Process: P13, Page Referenced: 28, Page-in-memory: 16, Process Evicted: 108
[0:050.3] Process: P48, Page Referenced: 15, Page-in-memory: 17, Process Evicted: 52
[0:050.4] Process: P108, Exit, Size: 17, Service Duration: 5
Memory-map: P48P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P74P6P80P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.4] Process: P116, Page Referenced: 1, Page-in-memory: 30
[0:050.4] Process: P80, Page Referenced: 17, Page-in-memory: 18, Process Evicted: 74
[0:050.4] Process: P128, Page Referenced: 4, Page-in-memory: 75
[0:050.4] Process: P145, Page Referenced: 8, Page-in-memory: 93
[0:050.4] Process: P32, Page Referenced: 23, Page-in-memory: 19, Process Evicted: 6
[0:050.4] Process: P138, Page Referenced: 13, Page-in-memory: 13
[0:050.4] Process: P13, Page Referenced: 18, Page-in-memory: 6
[0:050.4] Process: P48, Page Referenced: 14, Page-in-memory: 20, Process Evicted: 80
[0:050.5] Process: P116, Exit, Size: 17, Service Duration: 5
Memory-map: P48P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.5] Process: P80, Page Referenced: 19, Page-in-memory: 74
[0:050.5] Process: P128, Exit, Size: 17, Service Duration: 3
Memory-map: P48P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P128P145P108P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.5] Process: P145, Page Referenced: 13, Page-in-memory: 60
[0:050.5] Process: P32, Page Referenced: 23, Page-in-memory: 19
[0:050.5] Process: P138, Page Referenced: 14, Page-in-memory: 21, Process Evicted: 128
[0:050.5] Process: P13, Page Referenced: 0, Page-in-memory: 0
[0:050.5] Process: P48, Page Referenced: 13, Page-in-memory: 22, Process Evicted: 145
[0:050.6] Process: P80, Page Referenced: 18, Page-in-memory: 23, Process Evicted: 108
[0:050.6] Process: P145, Exit, Size: 17, Service Duration: 3
Memory-map: P48P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P116P74P80P128P145P139P52P74P80P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:050.6] Process: P32, Page Referenced: 0, Page-in-memory: 0
[0:050.6] Process: P138, Page Referenced: 13, Page-in-memory: 13
[0:050.6] Process: P13, Page Referenced: 30, Page-in-memory: 24, Process Evicted: 116
[0:050.6] Process: P48, Page Referenced: 14, Page-in-memory: 20
[0:050.7] Process: P80, Page Referenced: 19, Page-in-memory: 74
[0:050.7] Process: P32, Page Referenced: 30, Page-in-memory: 34
[0:050.7] Process: P138, Page Referenced: 14, Page-in-memory: 21
[0:050.7] Process: P13, Page Referenced: 31, Page-in-memory: 25, Process Evicted: 74
[0:050.7] Process: P48, Page Referenced: 13, Page-in-memory: 22
[0:050.8] Process: P80, Page Referenced: 19, Page-in-memory: 74
[0:050.8] Process: P32, Page Referenced: 26, Page-in-memory: 26, Process Evicted: 80
[0:050.8] Process: P138, Page Referenced: 4, Page-in-memory: 71
[0:050.8] Process: P13, Page Referenced: 16, Page-in-memory: 27, Process Evicted: 128
[0:050.8] Process: P48, Page Referenced: 16, Page-in-memory: 10
[0:050.9] Process: P80, Page Referenced: 20, Page-in-memory: 4
[0:050.9] Process: P32, Page Referenced: 25, Page-in-memory: 28, Process Evicted: 145
[0:050.9] Process: P138, Page Referenced: 3, Page-in-memory: 29, Process Evicted: 139
[0:050.9] Process: P13, Page Referenced: 17, Page-in-memory: 9
[0:050.9] Process: P48, Page Referenced: 15, Page-in-memory: 17
[0:051.0] Process: P80, Page Referenced: 21, Page-in-memory: 30, Process Evicted: 52
[0:051.0] Process: P32, Page Referenced: 28, Page-in-memory: 31, Process Evicted: 74
[0:051.0] Process: P138, Page Referenced: 16, Page-in-memory: 68
[0:051.0] Process: P13, Page Referenced: 12, Page-in-memory: 32, Process Evicted: 80
[0:051.0] Process: P48, Page Referenced: 16, Page-in-memory: 10
[0:051.0] Process: P75, Enter, Size: 11, Service Duration: 3
Memory-map: P75P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P128P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:051.1] Process: P80, Page Referenced: 21, Page-in-memory: 30
[0:051.1] Process: P32, Page Referenced: 30, Page-in-memory: 34
[0:051.1] Process: P138, Page Referenced: 16, Page-in-memory: 68
[0:051.1] Process: P13, Page Referenced: 12, Page-in-memory: 32
[0:051.1] Process: P48, Page Referenced: 17, Page-in-memory: 33, Process Evicted: 128
[0:051.1] Process: P75, Page Referenced: 0, Page-in-memory: 0
[0:051.1] Process: P114, Enter, Size: 5, Service Duration: 5
Memory-map: P114P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:051.2] Process: P80, Page Referenced: 20, Page-in-memory: 4
[0:051.2] Process: P32, Page Referenced: 31, Page-in-memory: 38
[0:051.2] Process: P138, Exit, Size: 17, Service Duration: 3
Memory-map: P114P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P32P108P139P74P32P108P74P80P128P145P32P116P52P128P145P32P108P128P138P116P52P74P11P80P110P128P145P138P116P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:051.2] Process: P13, Page Referenced: 7, Page-in-memory: 80
[0:051.2] Process: P48, Page Referenced: 18, Page-in-memory: 34, Process Evicted: 32
[0:051.2] Process: P75, Page Referenced: 1, Page-in-memory: 35, Process Evicted: 108
[0:051.2] Process: P114, Page Referenced: 4, Page-in-memory: 36, Process Evicted: 139
[0:051.3] Process: P80, Page Referenced: 6, Page-in-memory: 32
[0:051.3] Process: P32, Page Referenced: 32, Page-in-memory: 37, Process Evicted: 74
[0:051.3] Process: P13, Page Referenced: 25, Page-in-memory: 38, Process Evicted: 32
[0:051.3] Process: P48, Page Referenced: 9, Page-in-memory: 39, Process Evicted: 108
[0:051.3] Process: P75, Page Referenced: 0, Page-in-memory: 0
[0:051.3] Process: P114, Page Referenced: 5, Page-in-memory: 40, Process Evicted: 74
[0:051.4] Process: P80, Page Referenced: 6, Page-in-memory: 32
[0:051.4] Process: P32, Page Referenced: 32, Page-in-memory: 37
[0:051.4] Process: P13, Page Referenced: 21, Page-in-memory: 41, Process Evicted: 80
[0:051.4] Process: P48, Page Referenced: 2, Page-in-memory: 42, Process Evicted: 128
[0:051.4] Process: P75, Page Referenced: 1, Page-in-memory: 35
[0:051.4] Process: P114, Page Referenced: 4, Page-in-memory: 36
[0:051.5] Process: P80, Page Referenced: 6, Page-in-memory: 32
[0:051.5] Process: P32, Page Referenced: 7, Page-in-memory: 43, Process Evicted: 145
[0:051.5] Process: P13, Page Referenced: 21, Page-in-memory: 41
[0:051.5] Process: P48, Page Referenced: 3, Page-in-memory: 44, Process Evicted: 32
[0:051.5] Process: P75, Page Referenced: 0, Page-in-memory: 0
[0:051.5] Process: P114, Page Referenced: 5, Page-in-memory: 40
[0:051.6] Process: P80, Page Referenced: 7, Page-in-memory: 45, Process Evicted: 116
[0:051.6] Process: P32, Page Referenced: 9, Page-in-memory: 46, Process Evicted: 52
[0:051.6] Process: P13, Page Referenced: 22, Page-in-memory: 47, Process Evicted: 128
[0:051.6] Process: P48, Page Referenced: 0, Page-in-memory: 0
[0:051.6] Process: P75, Page Referenced: 3, Page-in-memory: 48, Process Evicted: 145
[0:051.6] Process: P114, Page Referenced: 1, Page-in-memory: 49, Process Evicted: 32
[0:051.7] Process: P80, Page Referenced: 8, Page-in-memory: 41
[0:051.7] Process: P32, Page Referenced: 8, Page-in-memory: 50, Process Evicted: 108
[0:051.7] Process: P13, Page Referenced: 22, Page-in-memory: 47
[0:051.7] Process: P48, Page Referenced: 1, Page-in-memory: 51, Process Evicted: 128
[0:051.7] Process: P75, Page Referenced: 7, Page-in-memory: 52, Process Evicted: 138
[0:051.7] Process: P114, Page Referenced: 3, Page-in-memory: 53, Process Evicted: 116
[0:051.8] Process: P80, Page Referenced: 25, Page-in-memory: 54, Process Evicted: 52
[0:051.8] Process: P32, Page Referenced: 28, Page-in-memory: 31
[0:051.8] Process: P13, Page Referenced: 22, Page-in-memory: 47
[0:051.8] Process: P48, Page Referenced: 1, Page-in-memory: 51
[0:051.8] Process: P75, Page Referenced: 4, Page-in-memory: 55, Process Evicted: 74
[0:051.8] Process: P114, Page Referenced: 2, Page-in-memory: 56, Process Evicted: 11
[0:051.9] Process: P80, Page Referenced: 25, Page-in-memory: 54
[0:051.9] Process: P32, Page Referenced: 27, Page-in-memory: 57, Process Evicted: 80
[0:051.9] Process: P13, Page Referenced: 10, Page-in-memory: 58, Process Evicted: 110
[0:051.9] Process: P48, Page Referenced: 10, Page-in-memory: 59, Process Evicted: 128
[0:051.9] Process: P75, Page Referenced: 4, Page-in-memory: 55
[0:051.9] Process: P114, Page Referenced: 2, Page-in-memory: 56
[0:052.0] Process: P80, Page Referenced: 25, Page-in-memory: 54
[0:052.0] Process: P32, Page Referenced: 26, Page-in-memory: 26
[0:052.0] Process: P13, Page Referenced: 11, Page-in-memory: 60, Process Evicted: 145
[0:052.0] Process: P48, Page Referenced: 11, Page-in-memory: 61, Process Evicted: 138
[0:052.0] Process: P75, Page Referenced: 2, Page-in-memory: 62, Process Evicted: 116
[0:052.0] Process: P114, Page Referenced: 1, Page-in-memory: 49
[0:052.0] Process: P43, Enter, Size: 31, Service Duration: 5
Memory-map: P43P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P48P75P114P32P13P48P114P13P48P32P48P80P32P13P75P114P32P48P75P114P80P75P114P32P13P48P13P48P75P52P74P110P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:052.1] Process: P80, Page Referenced: 16, Page-in-memory: 63, Process Evicted: 52
[0:052.1] Process: P32, Page Referenced: 26, Page-in-memory: 26
[0:052.1] Process: P13, Page Referenced: 3, Page-in-memory: 64, Process Evicted: 74
[0:052.1] Process: P48, Page Referenced: 11, Page-in-memory: 61
[0:052.1] Process: P75, Page Referenced: 10, Page-in-memory: 65, Process Evicted: 110
[0:052.1] Process: P114, Page Referenced: 2, Page-in-memory: 56
[0:052.1] Process: P43, Page Referenced: 0, Page-in-memory: 0
[0:052.1] Process: P76, Enter, Size: 11, Service Duration: 3
Memory-map: P76P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P48P75P114P32P13P48P114P13P48P32P48P80P32P13P75P114P32P48P75P114P80P75P114P32P13P48P13P48P75P80P13P75P11P32P138P110P32P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:052.2] Process: P80, Page Referenced: 15, Page-in-memory: 66, Process Evicted: 11
[0:052.2] Process: P32, Page Referenced: 1, Page-in-memory: 67, Process Evicted: 32
[0:052.2] Process: P13, Page Referenced: 1, Page-in-memory: 77
[0:052.2] Process: P48, Page Referenced: 10, Page-in-memory: 59
[0:052.2] Process: P75, Page Referenced: 9, Page-in-memory: 68, Process Evicted: 138
[0:052.2] Process: P114, Page Referenced: 2, Page-in-memory: 56
[0:052.2] Process: P43, Page Referenced: 9, Page-in-memory: 69, Process Evicted: 110
[0:052.2] Process: P76, Page Referenced: 3, Page-in-memory: 70, Process Evicted: 32
[0:052.2] Process: P83, Enter, Size: 31, Service Duration: 1
Memory-map: P83P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P48P75P114P32P13P48P114P13P48P32P48P80P32P13P75P114P32P48P75P114P80P75P114P32P13P48P13P48P75P80P13P75P80P32P75P43P76P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:052.3] Process: P80, Exit, Size: 31, Service Duration: 5
Memory-map: P83P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P48P75P114P32P13P48P114P13P48P32P48P80P32P13P75P114P32P48P75P114P80P75P114P32P13P48P13P48P75P80P13P75P80P32P75P43P76P138P32P52P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:052.3] Process: P32, Page Referenced: 29, Page-in-memory: 67
[0:052.3] Process: P13, Page Referenced: 24, Page-in-memory: 14
[0:052.3] Process: P48, Page Referenced: 13, Page-in-memory: 22
[0:052.3] Process: P75, Page Referenced: 4, Page-in-memory: 55
[0:052.3] Process: P114, Page Referenced: 2, Page-in-memory: 56
[0:052.3] Process: P43, Page Referenced: 10, Page-in-memory: 71, Process Evicted: 138
[0:052.3] Process: P76, Page Referenced: 10, Page-in-memory: 72, Process Evicted: 32
[0:052.3] Process: P83, Page Referenced: 15, Page-in-memory: 73, Process Evicted: 52
[0:052.3] Process: P85, Enter, Size: 31, Service Duration: 3
Memory-map: P85P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P48P75P114P32P13P48P114P13P48P32P48P80P32P13P75P114P32P48P75P114P80P75P114P32P13P48P13P48P75P80P13P75P80P32P75P43P76P43P76P83P80P128P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:052.4] Process: P32, Page Referenced: 28, Page-in-memory: 31
[0:052.4] Process: P13, Page Referenced: 25, Page-in-memory: 38
[0:052.4] Process: P48, Page Referenced: 13, Page-in-memory: 22
[0:052.4] Process: P75, Page Referenced: 7, Page-in-memory: 52
[0:052.4] Process: P114, Page Referenced: 2, Page-in-memory: 56
[0:052.4] Process: P43, Page Referenced: 3, Page-in-memory: 74, Process Evicted: 80
[0:052.4] Process: P76, Page Referenced: 4, Page-in-memory: 75, Process Evicted: 128
[0:052.4] Process: P83, Page Referenced: 15, Page-in-memory: 73
[0:052.4] Process: P85, Page Referenced: 0, Page-in-memory: 0
[0:052.4] Process: P124, Enter, Size: 5, Service Duration: 3
Memory-map: P124P13P128P13P80P138P13P80P145P13P48P80P128P138P13P138P13P48P80P32P48P138P48P80P13P13P32P13P32P138P80P32P13P48P48P75P114P32P13P48P114P13P48P32P48P80P32P13P75P114P32P48P75P114P80P75P114P32P13P48P13P48P75P80P13P75P80P32P75P43P76P43P76P83P43P76P32P13P139P32P13P110P32P13P52P108P52P80P32P108P80P138P116P145P138P13P52P80P128P138
[0:052.5] Process: P32, Page Referenced: 28, Page-in-memory: 31
[0:052.5] Process: P13, Page Referenced: 25, Page-in-memory: 38
[0:052.5] Process: P48, Page Referenced: 2, Page-in-memory: 42
[0:052.5] Process: P75, Page Referenced: 6, Page-in-memory: 76, Process Evicted: 32
[0:052.5] Process: P114, Page Referenced: 0, Page-in-memory: 0
[0:052.5] Process: P43, Page Referenced: 3, Page-in-memory: 74
[0:052.5] Process: P76, Page Referenced: 3, Page-in-memory: 70
[0:052.5] Process: P83, Page Referenced: 3, Page-in-memory: 77, Process Evicted: 13
[0:052.5] Process: P85, Page Referenced: 0, Page-in-memory: 0
[0:052.5] Process: P124, Page Referenced: 1, Page-in-memory: 78, Process Evicted: 139
[0:052.5] Process: P132, Enter, Size: 31, Service Duration: 3
