----------Creating Processes----------
Process: P0 	Size: 11 	Arrival Time: 27 	Run Time: 3 
[0:047.5] Process: P19, Page Referenced: 1, Page-in-memory: 47, Process Evicted: 119
[0:047.5] Process: P92, Page Referenced: 18, Page-in-memory: 48, Process Evicted: 119
[0:047.5] Process: P5, Page Referenced: 3, Page-in-memory: 49, Process Evicted: 22
[0:047.5] Process: P60, Page Referenced: 6, Page-in-memory: 39
[0:047.5] Process: P71, Page Referenced: 2, Page-in-memory: 50, Process Evicted: 119
[0:047.6] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:047.6] Process: P92, Page Referenced: 4, Page-in-memory: 30
[0:047.6] Process: P5, Page Referenced: 7, Page-in-memory: 51, Process Evicted: 22
[0:047.6] Process: P60, Page Referenced: 7, Page-in-memory: 52, Process Evicted: 22
[0:047.6] Process: P71, Page Referenced: 14, Page-in-memory: 53, Process Evicted: 22
[0:047.7] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:047.7] Process: P92, Page Referenced: 5, Page-in-memory: 34
[0:047.7] Process: P5, Page Referenced: 7, Page-in-memory: 51
[0:047.7] Process: P60, Page Referenced: 6, Page-in-memory: 39
[0:047.7] Process: P71, Page Referenced: 13, Page-in-memory: 46
[0:047.8] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:047.8] Process: P92, Page Referenced: 6, Page-in-memory: 54, Process Evicted: 55
[0:047.8] Process: P5, Page Referenced: 7, Page-in-memory: 51
[0:047.8] Process: P60, Page Referenced: 7, Page-in-memory: 52
[0:047.8] Process: P71, Page Referenced: 14, Page-in-memory: 53
[0:047.9] Process: P19, Page Referenced: 4, Page-in-memory: 55, Process Evicted: 119
[0:047.9] Process: P92, Page Referenced: 4, Page-in-memory: 30
[0:047.9] Process: P5, Page Referenced: 6, Page-in-memory: 56, Process Evicted: 55
[0:047.9] Process: P60, Page Referenced: 9, Page-in-memory: 57, Process Evicted: 119
[0:047.9] Process: P71, Page Referenced: 16, Page-in-memory: 42
[0:048.0] Process: P19, Page Referenced: 30, Page-in-memory: 58, Process Evicted: 55
[0:048.0] Process: P92, Page Referenced: 4, Page-in-memory: 30
[0:048.0] Process: P5, Page Referenced: 7, Page-in-memory: 51
[0:048.0] Process: P60, Page Referenced: 9, Page-in-memory: 57
[0:048.0] Process: P71, Page Referenced: 10, Page-in-memory: 59, Process Evicted: 91
[0:048.0] Process: P109, Enter, Size: 17, Service Duration: 1
Memory-map: P109P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P114P22P91P138P119P55P138P55P114P138P22P55P91P114P55P22P138P91P138P119P91P114P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:048.1] Process: P19, Page Referenced: 2, Page-in-memory: 25
[0:048.1] Process: P92, Page Referenced: 6, Page-in-memory: 54
[0:048.1] Process: P5, Page Referenced: 7, Page-in-memory: 51
[0:048.1] Process: P60, Page Referenced: 9, Page-in-memory: 57
[0:048.1] Process: P71, Page Referenced: 11, Page-in-memory: 60, Process Evicted: 114
[0:048.1] Process: P109, Page Referenced: 1, Page-in-memory: 61, Process Evicted: 22
[0:048.1] Process: P136, Enter, Size: 17, Service Duration: 2
Memory-map: P136P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P91P138P119P55P138P55P114P138P22P55P91P114P55P22P138P91P138P119P91P114P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:048.2] Process: P19, Page Referenced: 2, Page-in-memory: 25
[0:048.2] Process: P92, Page Referenced: 7, Page-in-memory: 62, Process Evicted: 91
[0:048.2] Process: P5, Page Referenced: 8, Page-in-memory: 38
[0:048.2] Process: P60, Exit, Size: 11, Service Duration: 1
Memory-map: P136P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P138P119P55P138P55P114P138P22P55P91P114P55P22P138P91P138P119P91P114P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:048.2] Process: P71, Page Referenced: 11, Page-in-memory: 60
[0:048.2] Process: P109, Page Referenced: 2, Page-in-memory: 63, Process Evicted: 138
[0:048.2] Process: P136, Page Referenced: 2, Page-in-memory: 64, Process Evicted: 119
[0:048.3] Process: P19, Page Referenced: 3, Page-in-memory: 65, Process Evicted: 55
[0:048.3] Process: P92, Page Referenced: 6, Page-in-memory: 54
[0:048.3] Process: P5, Page Referenced: 9, Page-in-memory: 66, Process Evicted: 138
[0:048.3] Process: P71, Page Referenced: 1, Page-in-memory: 67, Process Evicted: 55
[0:048.3] Process: P109, Page Referenced: 6, Page-in-memory: 68, Process Evicted: 114
[0:048.3] Process: P136, Page Referenced: 2, Page-in-memory: 64
[0:048.4] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:048.4] Process: P92, Page Referenced: 7, Page-in-memory: 62
[0:048.4] Process: P5, Page Referenced: 9, Page-in-memory: 66
[0:048.4] Process: P71, Page Referenced: 15, Page-in-memory: 69, Process Evicted: 138
[0:048.4] Process: P109, Page Referenced: 2, Page-in-memory: 63
[0:048.4] Process: P136, Page Referenced: 1, Page-in-memory: 70, Process Evicted: 22
[0:048.5] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:048.5] Process: P92, Page Referenced: 8, Page-in-memory: 71, Process Evicted: 55
[0:048.5] Process: P5, Page Referenced: 8, Page-in-memory: 38
[0:048.5] Process: P71, Page Referenced: 16, Page-in-memory: 42
[0:048.5] Process: P109, Page Referenced: 13, Page-in-memory: 72, Process Evicted: 91
[0:048.5] Process: P136, Page Referenced: 16, Page-in-memory: 73, Process Evicted: 114
[0:048.6] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:048.6] Process: P92, Page Referenced: 16, Page-in-memory: 17
[0:048.6] Process: P5, Page Referenced: 9, Page-in-memory: 66
[0:048.6] Process: P71, Page Referenced: 17, Page-in-memory: 74, Process Evicted: 55
[0:048.6] Process: P109, Page Referenced: 14, Page-in-memory: 75, Process Evicted: 22
[0:048.6] Process: P136, Page Referenced: 15, Page-in-memory: 76, Process Evicted: 138
[0:048.7] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:048.7] Process: P92, Page Referenced: 17, Page-in-memory: 41
[0:048.7] Process: P5, Page Referenced: 9, Page-in-memory: 66
[0:048.7] Process: P71, Page Referenced: 9, Page-in-memory: 77, Process Evicted: 91
[0:048.7] Process: P109, Page Referenced: 1, Page-in-memory: 61
[0:048.7] Process: P136, Page Referenced: 15, Page-in-memory: 76
[0:048.8] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:048.8] Process: P92, Page Referenced: 4, Page-in-memory: 30
[0:048.8] Process: P5, Page Referenced: 9, Page-in-memory: 66
[0:048.8] Process: P71, Page Referenced: 9, Page-in-memory: 77
[0:048.8] Process: P109, Page Referenced: 4, Page-in-memory: 78, Process Evicted: 138
[0:048.8] Process: P136, Page Referenced: 8, Page-in-memory: 79, Process Evicted: 119
[0:048.9] Process: P19, Page Referenced: 3, Page-in-memory: 65
[0:048.9] Process: P92, Page Referenced: 3, Page-in-memory: 10
[0:048.9] Process: P5, Page Referenced: 10, Page-in-memory: 36
[0:048.9] Process: P71, Page Referenced: 9, Page-in-memory: 77
[0:048.9] Process: P109, Page Referenced: 0, Page-in-memory: 0
[0:048.9] Process: P136, Page Referenced: 16, Page-in-memory: 73
[0:049.0] Process: P19, Page Referenced: 2, Page-in-memory: 25
[0:049.0] Process: P92, Page Referenced: 3, Page-in-memory: 10
[0:049.0] Process: P5, Page Referenced: 11, Page-in-memory: 80, Process Evicted: 91
[0:049.0] Process: P71, Page Referenced: 10, Page-in-memory: 59
[0:049.0] Process: P109, Page Referenced: 14, Page-in-memory: 75
[0:049.0] Process: P136, Page Referenced: 15, Page-in-memory: 76
[0:049.0] Process: P9, Enter, Size: 11, Service Duration: 1
Memory-map: P9P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P114P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:049.1] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:049.1] Process: P92, Page Referenced: 3, Page-in-memory: 10
[0:049.1] Process: P5, Exit, Size: 11, Service Duration: 2
Memory-map: P9P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P114P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:049.1] Process: P71, Page Referenced: 11, Page-in-memory: 60
[0:049.1] Process: P109, Exit, Size: 17, Service Duration: 1
Memory-map: P9P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P114P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:049.1] Process: P136, Page Referenced: 2, Page-in-memory: 64
[0:049.1] Process: P9, Page Referenced: 1, Page-in-memory: 81, Process Evicted: 114
[0:049.1] Process: P12, Enter, Size: 11, Service Duration: 1
Memory-map: P12P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:049.2] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:049.2] Process: P92, Page Referenced: 4, Page-in-memory: 30
[0:049.2] Process: P71, Page Referenced: 10, Page-in-memory: 59
[0:049.2] Process: P136, Page Referenced: 0, Page-in-memory: 0
[0:049.2] Process: P9, Page Referenced: 1, Page-in-memory: 81
[0:049.2] Process: P12, Page Referenced: 0, Page-in-memory: 0
[0:049.2] Process: P125, Enter, Size: 5, Service Duration: 1
Memory-map: P125P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:049.3] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:049.3] Process: P92, Exit, Size: 17, Service Duration: 4
Memory-map: P125P19P19P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P138P91P91P114P91P114P119P91P55P91P119P119P119P91P91P91P91P91
[0:049.3] Process: P71, Page Referenced: 6, Page-in-memory: 82, Process Evicted: 138
[0:049.3] Process: P136, Page Referenced: 1, Page-in-memory: 70
[0:049.3] Process: P9, Page Referenced: 5, Page-in-memory: 83, Process Evicted: 91
[0:049.3] Process: P12, Page Referenced: 10, Page-in-memory: 84, Process Evicted: 91
[0:049.3] Process: P125, Page Referenced: 0, Page-in-memory: 0
[0:049.4] Process: P19, Page Referenced: 0, Page-in-memory: 0
[0:049.4] Process: P71, Page Referenced: 0, Page-in-memory: 0
[0:049.4] Process: P136, Page Referenced: 0, Page-in-memory: 0
[0:049.4] Process: P9, Page Referenced: 0, Page-in-memory: 0
[0:049.4] Process: P12, Page Referenced: 11, Page-in-memory: 85, Process Evicted: 114
[0:049.4] Process: P125, Page Referenced: 3, Page-in-memory: 86, Process Evicted: 91
[0:049.5] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:049.5] Process: P71, Page Referenced: 1, Page-in-memory: 67
[0:049.5] Process: P136, Page Referenced: 0, Page-in-memory: 0
[0:049.5] Process: P9, Page Referenced: 10, Page-in-memory: 87, Process Evicted: 114
[0:049.5] Process: P12, Page Referenced: 10, Page-in-memory: 84
[0:049.5] Process: P125, Page Referenced: 1, Page-in-memory: 88, Process Evicted: 119
[0:049.6] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:049.6] Process: P71, Page Referenced: 0, Page-in-memory: 0
[0:049.6] Process: P136, Page Referenced: 16, Page-in-memory: 73
[0:049.6] Process: P9, Page Referenced: 10, Page-in-memory: 87
[0:049.6] Process: P12, Page Referenced: 0, Page-in-memory: 0
[0:049.6] Process: P125, Page Referenced: 2, Page-in-memory: 89, Process Evicted: 91
[0:049.7] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:049.7] Process: P71, Page Referenced: 1, Page-in-memory: 67
[0:049.7] Process: P136, Page Referenced: 4, Page-in-memory: 90, Process Evicted: 55
[0:049.7] Process: P9, Page Referenced: 11, Page-in-memory: 91, Process Evicted: 91
[0:049.7] Process: P12, Page Referenced: 5, Page-in-memory: 92, Process Evicted: 119
[0:049.7] Process: P125, Page Referenced: 4, Page-in-memory: 93, Process Evicted: 119
[0:049.8] Process: P19, Page Referenced: 1, Page-in-memory: 47
[0:049.8] Process: P71, Page Referenced: 2, Page-in-memory: 50
[0:049.8] Process: P136, Page Referenced: 5, Page-in-memory: 94, Process Evicted: 119
[0:049.8] Process: P9, Page Referenced: 12, Page-in-memory: 95, Process Evicted: 91
[0:049.8] Process: P12, Page Referenced: 6, Page-in-memory: 96, Process Evicted: 91
[0:049.8] Process: P125, Page Referenced: 3, Page-in-memory: 86
[0:049.9] Process: P19, Page Referenced: 5, Page-in-memory: 97, Process Evicted: 91
[0:049.9] Process: P71, Page Referenced: 1, Page-in-memory: 67
[0:049.9] Process: P136, Page Referenced: 8, Page-in-memory: 79
[0:049.9] Process: P9, Page Referenced: 13, Page-in-memory: 98, Process Evicted: 91
[0:049.9] Process: P12, Page Referenced: 7, Page-in-memory: 99, Process Evicted: 91
[0:049.9] Process: P125, Page Referenced: 4, Page-in-memory: 93
[0:050.0] Process: P19, Page Referenced: 26, Page-in-memory: 2
[0:050.0] Process: P71, Page Referenced: 7, Page-in-memory: 1, Process Evicted: 19
[0:050.0] Process: P136, Page Referenced: 0, Page-in-memory: 0
[0:050.0] Process: P9, Page Referenced: 13, Page-in-memory: 98
[0:050.0] Process: P12, Page Referenced: 9, Page-in-memory: 2, Process Evicted: 19
[0:050.0] Process: P125, Page Referenced: 2, Page-in-memory: 89
[0:050.0] Process: P50, Enter, Size: 17, Service Duration: 5
Memory-map: P50P71P12P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.1] Process: P19, Exit, Size: 31, Service Duration: 5
Memory-map: P50P71P12P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.1] Process: P71, Page Referenced: 7, Page-in-memory: 1
[0:050.1] Process: P136, Page Referenced: 16, Page-in-memory: 73
[0:050.1] Process: P9, Exit, Size: 11, Service Duration: 1
Memory-map: P50P71P12P78P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.1] Process: P12, Page Referenced: 10, Page-in-memory: 84
[0:050.1] Process: P125, Page Referenced: 3, Page-in-memory: 86
[0:050.1] Process: P50, Page Referenced: 9, Page-in-memory: 3, Process Evicted: 78
[0:050.1] Process: P100, Enter, Size: 31, Service Duration: 5
Memory-map: P100P71P12P50P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.2] Process: P71, Page Referenced: 6, Page-in-memory: 82
[0:050.2] Process: P136, Exit, Size: 17, Service Duration: 2
Memory-map: P100P71P12P50P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.2] Process: P12, Exit, Size: 11, Service Duration: 1
Memory-map: P100P71P12P50P19P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.2] Process: P125, Page Referenced: 2, Page-in-memory: 89
[0:050.2] Process: P50, Page Referenced: 8, Page-in-memory: 4, Process Evicted: 19
[0:050.2] Process: P100, Page Referenced: 0, Page-in-memory: 0
[0:050.2] Process: P108, Enter, Size: 5, Service Duration: 1
Memory-map: P108P71P12P50P50P78P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.3] Process: P71, Page Referenced: 3, Page-in-memory: 5, Process Evicted: 78
[0:050.3] Process: P125, Exit, Size: 5, Service Duration: 1
Memory-map: P108P71P12P50P50P71P19P19P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.3] Process: P50, Page Referenced: 8, Page-in-memory: 4
[0:050.3] Process: P100, Page Referenced: 30, Page-in-memory: 6, Process Evicted: 19
[0:050.3] Process: P108, Page Referenced: 1, Page-in-memory: 7, Process Evicted: 19
[0:050.3] Process: P137, Enter, Size: 17, Service Duration: 3
Memory-map: P137P71P12P50P50P71P100P108P78P78P92P19P78P92P19P92P78P92P19P78P92P19P78P19P78P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:050.4] Process: P71, Page Referenced: 0, Page-in-memory: 0
[0:050.4] Process: P50, Page Referenced: 2, Page-in-memory: 8, Process Evicted: 78
[0:050.4] Process: P100, Page Referenced: 30, Page-in-memory: 6
[0:050.4] Process: P108, Page Referenced: 0, Page-in-memory: 0
[0:050.4] Process: P137, Page Referenced: 13, Page-in-memory: 9, Process Evicted: 78
[0:050.5] Process: P71, Page Referenced: 16, Page-in-memory: 42
[0:050.5] Process: P50, Page Referenced: 1, Page-in-memory: 10, Process Evicted: 92
[0:050.5] Process: P100, Page Referenced: 29, Page-in-memory: 11, Process Evicted: 19
[0:050.5] Process: P108, Page Referenced: 4, Page-in-memory: 12, Process Evicted: 78
[0:050.5] Process: P137, Page Referenced: 3, Page-in-memory: 13, Process Evicted: 92
[0:050.6] Process: P71, Page Referenced: 8, Page-in-memory: 14, Process Evicted: 19
[0:050.6] Process: P50, Page Referenced: 1, Page-in-memory: 10
[0:050.6] Process: P100, Page Referenced: 29, Page-in-memory: 11
[0:050.6] Process: P108, Page Referenced: 4, Page-in-memory: 12
[0:050.6] Process: P137, Page Referenced: 4, Page-in-memory: 15, Process Evicted: 92
[0:050.7] Process: P71, Page Referenced: 6, Page-in-memory: 82
[0:050.7] Process: P50, Page Referenced: 2, Page-in-memory: 8
[0:050.7] Process: P100, Page Referenced: 29, Page-in-memory: 11
[0:050.7] Process: P108, Page Referenced: 5, Page-in-memory: 16, Process Evicted: 78
[0:050.7] Process: P137, Page Referenced: 15, Page-in-memory: 17, Process Evicted: 92
[0:050.8] Process: P71, Page Referenced: 6, Page-in-memory: 82
[0:050.8] Process: P50, Page Referenced: 3, Page-in-memory: 18, Process Evicted: 19
[0:050.8] Process: P100, Page Referenced: 30, Page-in-memory: 6
[0:050.8] Process: P108, Page Referenced: 5, Page-in-memory: 16
[0:050.8] Process: P137, Page Referenced: 12, Page-in-memory: 19, Process Evicted: 78
[0:050.9] Process: P71, Page Referenced: 7, Page-in-memory: 1
[0:050.9] Process: P50, Page Referenced: 0, Page-in-memory: 0
[0:050.9] Process: P100, Page Referenced: 24, Page-in-memory: 20, Process Evicted: 92
[0:050.9] Process: P108, Page Referenced: 3, Page-in-memory: 21, Process Evicted: 19
[0:050.9] Process: P137, Page Referenced: 1, Page-in-memory: 22, Process Evicted: 78
[0:051.0] Process: P71, Page Referenced: 3, Page-in-memory: 5
[0:051.0] Process: P50, Page Referenced: 14, Page-in-memory: 23, Process Evicted: 19
[0:051.0] Process: P100, Page Referenced: 0, Page-in-memory: 0
[0:051.0] Process: P108, Page Referenced: 2, Page-in-memory: 24, Process Evicted: 78
[0:051.0] Process: P137, Page Referenced: 1, Page-in-memory: 22
[0:051.0] Process: P44, Enter, Size: 31, Service Duration: 2
Memory-map: P44P71P12P50P50P71P100P108P50P137P50P100P108P137P71P137P108P137P50P137P100P108P137P50P108P19P19P78P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:051.1] Process: P71, Page Referenced: 2, Page-in-memory: 50
[0:051.1] Process: P50, Page Referenced: 16, Page-in-memory: 25, Process Evicted: 19
[0:051.1] Process: P100, Page Referenced: 1, Page-in-memory: 26, Process Evicted: 19
[0:051.1] Process: P108, Page Referenced: 1, Page-in-memory: 7
[0:051.1] Process: P137, Page Referenced: 0, Page-in-memory: 0
[0:051.1] Process: P44, Page Referenced: 15, Page-in-memory: 27, Process Evicted: 78
[0:051.1] Process: P112, Enter, Size: 11, Service Duration: 1
Memory-map: P112P71P12P50P50P71P100P108P50P137P50P100P108P137P71P137P108P137P50P137P100P108P137P50P108P50P100P44P19P78P92P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:051.2] Process: P71, Page Referenced: 16, Page-in-memory: 42
[0:051.2] Process: P50, Page Referenced: 0, Page-in-memory: 0
[0:051.2] Process: P100, Page Referenced: 1, Page-in-memory: 26
[0:051.2] Process: P108, Page Referenced: 4, Page-in-memory: 12
[0:051.2] Process: P137, Page Referenced: 14, Page-in-memory: 28, Process Evicted: 19
[0:051.2] Process: P44, Page Referenced: 16, Page-in-memory: 29, Process Evicted: 78
[0:051.2] Process: P112, Page Referenced: 10, Page-in-memory: 30, Process Evicted: 92
[0:051.3] Process: P71, Page Referenced: 17, Page-in-memory: 74
[0:051.3] Process: P50, Page Referenced: 16, Page-in-memory: 25
[0:051.3] Process: P100, Page Referenced: 0, Page-in-memory: 0
[0:051.3] Process: P108, Exit, Size: 5, Service Duration: 1
Memory-map: P112P71P12P50P50P71P100P108P50P137P50P100P108P137P71P137P108P137P50P137P100P108P137P50P108P50P100P44P137P44P112P19P78P19P92P78P5P19P5P60P19P92P71P19P5P60P71P19P92P5P71P5P60P71P92P19P5P60P19P71P71P109P92P109P136P19P5P71P109P71P136P92P109P136P71P109P136P71P109P136P5P9P71P9P12P12P125P9P125P125P136P9P12P125P136P9P12P19P9P12
[0:051.3] Process: P137, Page Referenced: 13, Page-in-memory: 9
[0:051.3] Process: P44, Page Referenced: 15, Page-in-memory: 27
[0:051.3] Process: P112, Page Referenced: 9, Page-in-memory: 31, Process Evicted: 19
[0:051.4] Process: P71, Page Referenced: 2, Page-in-memory: 50
[0:051.4] Process: P50, Page Referenced: 5, Page-in-memory: 32, Process Evicted: 78
[0:051.4] Process: P100, Page Referenced: 30, Page-in-memory: 6
[0:051.4] Process: P137, Page Referenced: 3, Page-in-memory: 13
[0:051.4] Process: P44, Page Referenced: 28, Page-in-memory: 33, Process Evicted: 19
[0:051.4] Process: P112, Page Referenced: 8, Page-in-memory: 34, Process Evicted: 92
[0:051.5] Process: P71, Page Referenced: 0, Page-in-memory: 0
[0:051.5] Process: P50, Page Referenced: 3, Page-in-memory: 18
[0:051.5] Process: P100, Page Referenced: 30, Page-in-memory: 6
[0:051.5] Process: P137, Page Referenced: 3, Page-in-memory: 13
[0:051.5] Process: P44, Page Referenced: 8, Page-in-memory: 35, Process Evicted: 78
[0:051.5] Process: P112, Page Referenced: 9, Page-in-memory: 31
[0:051.6] Process: P71, Page Referenced: 10, Page-in-memory: 59
[0:051.6] Process: P50, Page Referenced: 16, Page-in-memory: 25
[0:051.6] Process: P100, Page Referenced: 30, Page-in-memory: 6
[0:051.6] Process: P137, Page Referenced: 2, Page-in-memory: 36, Process Evicted: 5
[0:051.6] Process: P44, Page Referenced: 7, Page-in-memory: 37, Process Evicted: 19
[0:051.6] Process: P112, Page Referenced: 10, Page-in-memory: 30
[0:051.7] Process: P71, Page Referenced: 9, Page-in-memory: 77
[0:051.7] Process: P50, Page Referenced: 7, Page-in-memory: 38, Process Evicted: 5
